 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
443,676391,8,10,854,4029,502,0,106.75,176.3371365,1460,0,402.9,606.3384552,7219.19718,26.61182659,39787.70588,70325.95376,190758,1,676272,96610.28571,99225.58586,221422,93,487326,54147.33333,81837.56058,196072,1,0,0,0,0,172,212,11.82747849,14.78434811,0,1460,257,470.5787217,221444.3333,0,0,0,1,0,0,0,0,1,271.2777778,106.75,402.9,172,0,0,0,0,0,0,8,854,10,4029,8192,33,7,20,0,0,0,0,0,0,0,0,BENIGN
80,51,1,1,0,0,0,0,0,0,0,0,0,0,0,39215.68627,51,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
443,5762935,8,6,380,3825,199,0,47.5,74.19279903,1460,0,637.5,676.8307765,729.6629235,2.4293177,443302.6923,1508553.641,5460908,4,5762935,823276.4286,2046516.829,5460908,4,77425,15485,19528.80671,39882,49,0,0,0,0,172,132,1.388181543,1.041136157,0,1460,280.3333333,507.5654309,257622.6667,0,0,0,1,0,0,0,0,0,300.3571429,47.5,637.5,172,0,0,0,0,0,0,8,380,6,3825,8192,62,7,20,302023,0,302023,302023,5460908,0,5460908,5460908,BENIGN
88,244,2,2,2672,170,1336,1336,1336,0,85,85,85,0,11600000,16393.44262,81.33333333,134.8122151,237,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,8196.721311,8196.721311,85,1336,835.6,685.2009194,469500.3,0,0,0,0,0,0,0,0,1,1044.5,1336,85,40,0,0,0,0,0,0,2,2672,2,170,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5408047,3,1,0,0,0,0,0,0,0,0,0,0,0,0.739638542,1802682.333,3121743.305,5407361,128,5408047,2704023.5,3823096.556,5407361,686,0,0,0,0,0,0,0,0,0,104,40,0.554728907,0.184909636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
53,188,2,2,102,224,51,51,51,0,112,112,112,0,1734042.553,21276.59574,62.66666667,107.6769861,187,0,187,187,0,187,187,0,0,0,0,0,0,0,0,0,64,64,10638.29787,10638.29787,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,24066,1,1,45,356,45,45,45,0,356,356,356,0,16662.51143,83.10479515,24066,0,24066,24066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,41.55239757,41.55239757,45,356,148.6666667,179.5559337,32240.33333,0,0,0,0,0,0,0,0,1,223,45,356,32,0,0,0,0,0,0,1,45,1,356,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,63305,1,1,44,131,44,44,44,0,131,131,131,0,2764.394598,31.59308112,63305,0,63305,63305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15.79654056,15.79654056,44,131,73,50.22947342,2523,0,0,0,0,0,0,0,0,1,109.5,44,131,20,0,0,0,0,0,0,1,44,1,131,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,47995,2,2,78,276,39,39,39,0,138,138,138,0,7375.768309,83.34201479,15998.33333,27703.864,47988,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,41.6710074,41.6710074,39,138,78.6,54.22453319,2940.3,0,0,0,0,0,0,0,0,1,98.25,39,138,64,0,0,0,0,0,0,2,78,2,276,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
123,66092427,2,2,96,96,48,48,48,0,48,48,48,0,2.905022689,0.060521306,22000000,38000000,65900000,92398,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,52,0.030260653,0.030260653,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,93166,0,93166,93166,65900000,0,65900000,65900000,BENIGN
49377,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,179,2,2,62,222,31,31,31,0,111,111,111,0,1586592.179,22346.36872,59.66666667,97.28480525,172,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,11173.18436,11173.18436,31,111,63,43.8178046,1920,0,0,0,0,0,0,0,0,1,78.75,31,111,64,0,0,0,0,0,0,2,62,2,222,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,5573457,8,6,481,3779,214,0,60.125,89.38590093,2920,0,629.8333333,1161.717765,764.3371071,2.511905986,428727.4615,1448873.605,5249192,1,5573457,796208.1429,1964344.055,5249192,3,189377,37875.4,49487.39808,93363,53,0,0,0,0,172,128,1.435374849,1.076531137,0,2920,284,756.0749207,571649.2857,0,0,0,1,0,0,0,0,0,304.2857143,60.125,629.8333333,172,0,0,0,0,0,0,8,481,6,3779,8192,4784,7,20,324262,0,324262,324262,5249192,0,5249192,5249192,BENIGN
80,5036163,3,1,0,0,0,0,0,0,0,0,0,0,0,0.794255468,1678721,2906900.886,5035321,115,5036163,2518081.5,3559914.241,5035321,842,0,0,0,0,0,0,0,0,0,104,40,0.595691601,0.198563867,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
80,5014978,3,1,0,0,0,0,0,0,0,0,0,0,0,0.797610677,1671659.333,2894786.627,5014271,130,5014978,2507489,3545125.102,5014271,707,0,0,0,0,0,0,0,0,0,104,40,0.598208008,0.199402669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
80,5368933,3,1,0,0,0,0,0,0,0,0,0,0,0,0.745026991,1789644.333,3099043.919,5368112,128,5368933,2684466.5,3795247.863,5368112,821,0,0,0,0,0,0,0,0,0,104,40,0.558770244,0.186256748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
53,227,2,2,110,452,55,55,55,0,226,226,226,0,2475770.925,17621.14537,75.66666667,124.9973333,220,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,8810.572687,8810.572687,55,226,123.4,93.66055733,8772.3,0,0,0,0,0,0,0,0,1,154.25,55,226,40,0,0,0,0,0,0,2,110,2,452,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
49781,84,1,1,6,6,6,6,6,0,6,6,6,0,142857.1429,23809.52381,84,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,11904.7619,11904.7619,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,58,256,0,20,0,0,0,0,0,0,0,0,BENIGN
80,115812881,128,173,1053,357390,297,0,8.2265625,25.73065051,4380,0,2065.83815,977.1805535,3095.01842,2.599020052,386042.9367,1902519.804,10000000,0,116000000,911912.4488,2852961.512,10000000,64,110000000,641852.6395,2460561.511,10000000,1,0,0,0,0,2572,3604,1.105231118,1.493788934,0,4380,1186.897351,1259.129148,1585406.212,0,0,0,1,0,0,0,0,1,1190.840532,8.2265625,2065.83815,2572,0,0,0,0,0,0,128,1053,173,357390,8192,946,127,20,46361.36364,87541.5939,310309,19791,9989903.455,64223.9151,10000000,9796770,BENIGN
53,176,2,2,64,96,32,32,32,0,48,48,48,0,909090.9091,22727.27273,58.66666667,95.55277774,169,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,11363.63636,11363.63636,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,45501032,6,5,36,0,6,6,6,0,0,0,0,0,0.791190846,0.241752758,4550103.2,4969190.436,10000000,23477,45500000,9100206.4,2082138.959,10000000,5375563,40100000,10000000,92.4734196,10000000,10000000,0,0,0,0,120,160,0.131865141,0.109887617,0,6,3.5,3.089571903,9.545454545,0,0,0,0,1,0,0,0,0,3.818181818,6,0,120,0,0,0,0,0,0,6,36,5,0,256,307,5,20,23549.75,97.39053684,23692,23477,10000000,113.6383151,10000000,10000000,BENIGN
53,203485,4,2,168,310,42,42,42,0,155,155,155,0,2349.067499,29.48620291,40697,81657.45845,186153,3,186160,62053.33333,107473.4639,186153,3,3,3,0,3,3,0,0,0,0,128,64,19.65746861,9.828734305,42,155,74.28571429,55.13835412,3040.238095,0,0,0,0,0,0,0,0,0,86.66666667,42,155,128,0,0,0,0,0,0,4,168,2,310,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
123,69016205,2,2,96,96,48,48,48,0,48,48,48,0,2.781955339,0.057957403,23000000,39800000,69000000,16185,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,52,40,0.028978701,0.028978701,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16211,0,16211,16211,69000000,0,69000000,69000000,BENIGN
53,23439,2,2,162,318,81,81,81,0,159,159,159,0,20478.68936,170.6557447,7813,13527.31681,23433,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,85.32787235,85.32787235,81,159,112.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,140.25,81,159,64,0,0,0,0,0,0,2,162,2,318,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5930762,3,1,0,0,0,0,0,0,0,0,0,0,0,0.67444959,1976920.667,3423383.137,5929903,104,5930762,2965381,4192467.218,5929903,859,0,0,0,0,0,0,0,0,0,104,40,0.505837193,0.168612398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
53,139,2,2,66,98,33,33,33,0,49,49,49,0,1179856.115,28776.97842,46.33333333,74.19119445,132,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,14388.48921,14388.48921,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33,49,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,240921,4,2,136,280,34,34,34,0,140,140,140,0,1726.707095,24.90442925,48184.2,81015.64393,186988,3,187038,62346,107943.1406,186988,3,48,48,0,48,48,0,0,0,0,80,40,16.60295284,8.301476418,34,140,64.28571429,51.72270387,2675.238095,0,0,0,0,0,0,0,0,0,75,34,140,80,0,0,0,0,0,0,4,136,2,280,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
80,34281644,203,106,43951,72189,602,0,216.5073892,228.6511756,1068,0,681.0283019,371.4654495,3387.818857,9.013570061,111304.039,296915.8986,2530957,4,34300000,169694.9604,353236.2887,2530957,892,34300000,326490.981,458993.3134,2531858,4,0,0,0,0,6504,3400,5.921536318,3.092033743,0,1068,374.6451613,360.7642238,130150.8251,0,0,0,1,0,0,0,0,0,375.8576052,216.5073892,681.0283019,6504,0,0,0,0,0,0,203,43951,106,72189,29200,1174,101,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
53,48277,2,2,78,110,39,39,39,0,55,55,55,0,3894.193923,82.85518984,16092.33333,27827.71432,48225,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,40,41.42759492,41.42759492,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39,55,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
49558,15,1,1,6,6,6,6,6,0,6,6,6,0,800000,133333.3333,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,66666.66667,66666.66667,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1047,256,0,20,0,0,0,0,0,0,0,0,BENIGN
53,48787,1,1,47,132,47,47,47,0,132,132,132,0,3669.010187,40.99452723,48787,0,48787,48787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,20.49726362,20.49726362,47,132,75.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,113,47,132,32,0,0,0,0,0,0,1,47,1,132,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
49681,36,1,1,6,6,6,6,6,0,6,6,6,0,333333.3333,55555.55556,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27777.77778,27777.77778,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,30016,63982,0,20,0,0,0,0,0,0,0,0,BENIGN
53,876,2,2,72,194,36,36,36,0,97,97,97,0,303652.968,4566.210046,292,498.8306326,868,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,2283.105023,2283.105023,36,97,60.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,75.5,36,97,64,0,0,0,0,0,0,2,72,2,194,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,74560,4,5,1594,214,1242,0,398.5,585.123064,196,0,42.8,85.68080298,24248.92704,120.7081545,9320,16951.2408,36903,48,37142,12380.66667,21336.56114,37018,48,37657,9414.25,18326.01121,36902,49,0,0,0,0,92,112,53.64806867,67.06008584,0,1242,180.8,390.7192229,152661.5111,0,0,0,1,0,0,0,0,1,200.8888889,398.5,42.8,92,0,0,0,0,0,0,4,1594,5,214,8192,1024,3,20,0,0,0,0,0,0,0,0,BENIGN
443,8997922,3,0,0,0,0,0,0,0,0,0,0,0,0,0.333410314,4498961,2131342.875,6006048,2991874,8997922,4498961,2131342.875,6006048,2991874,0,0,0,0,0,0,0,0,0,92,0,0.333410314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,2991874,0,2991874,2991874,6006048,0,6006048,6006048,BENIGN
80,115442989,16,13,513,576,429,0,32.0625,105.8605805,510,0,44.30769231,139.932951,9.433227686,0.251206247,4122963.893,4881240.483,10000000,19,115000000,7696199.267,4264487.794,10100000,588,112000000,9304837.417,2893352.161,10100000,117257,0,0,0,0,340,272,0.13859655,0.112609697,0,510,36.3,118.2502169,13983.11379,0,0,0,1,0,0,0,0,0,37.55172414,32.0625,44.30769231,340,0,0,0,0,0,0,16,513,13,576,29200,1024,15,20,125227.3636,35785.74679,233125,114308,10000000,9737.751274,10000000,9998404,BENIGN
88,89,1,4,6,24,6,6,6,0,6,6,6,0,337078.6517,56179.77528,22.25,32.18048063,69,1,0,0,0,0,0,71,23.66666667,39.2598183,69,1,0,0,0,0,20,80,11235.95506,44943.82022,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
80,5595222,3,1,0,0,0,0,0,0,0,0,0,0,0,0.714895673,1865074,3229711.853,5594424,103,5595222,2797611,3955290.876,5594424,798,0,0,0,0,0,0,0,0,0,104,40,0.536171755,0.178723918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
80,5192533,3,1,0,0,0,0,0,0,0,0,0,0,0,0.770336943,1730844.333,2997140.449,5191644,100,5192533,2596266.5,3670418.06,5191644,889,0,0,0,0,0,0,0,0,0,104,40,0.577752708,0.192584236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
53,142,2,2,64,96,32,32,32,0,48,48,48,0,1126760.563,28169.01408,47.33333333,76.7875858,136,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,14084.50704,14084.50704,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,592,2,2,252,252,126,126,126,0,126,126,126,0,851351.3514,6756.756757,197.3333333,336.5952069,586,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,3378.378378,3378.378378,126,126,126,0,0,0,0,0,0,0,0,0,0,1,157.5,126,126,40,0,0,0,0,0,0,2,252,2,252,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5906099,3,1,0,0,0,0,0,0,0,0,0,0,0,0.677265992,1968699.667,3409291.163,5905410,132,5906099,2953049.5,4175268.26,5905410,689,0,0,0,0,0,0,0,0,0,104,40,0.507949494,0.169316498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
80,5761662,3,1,0,0,0,0,0,0,0,0,0,0,0,0.694244126,1920554,3325906.485,5760980,114,5761662,2880831,4073145.777,5760980,682,0,0,0,0,0,0,0,0,0,104,40,0.520683095,0.173561032,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
53,96391631,2,2,95,174,49,46,47.5,2.121320344,112,62,87,35.35533906,2.790698707,0.041497379,32100000,55600000,96300000,23767,96400000,96400000,0,96400000,96400000,96300000,96300000,0,96300000,96300000,0,0,0,0,64,52,0.020748689,0.020748689,46,112,63,28.17800561,794,0,0,0,0,0,0,0,0,1,78.75,47.5,87,64,0,0,0,0,0,0,2,95,2,174,-1,-1,1,32,48189,0,48189,48189,96300000,0,96300000,96300000,BENIGN
123,64001487,4,4,192,192,48,48,48,0,48,48,48,0,5.999860597,0.124997096,9143069.571,24200000,64000000,1,64000000,21300000,37000000,64000000,3,64000000,21300000,37000000,64000000,1,0,0,0,0,104,104,0.062498548,0.062498548,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,104,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,65,0,65,65,64000000,0,64000000,64000000,BENIGN
53,154,2,2,64,96,32,32,32,0,48,48,48,0,1038961.039,25974.02597,51.33333333,49.08496036,102,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,12987.01299,12987.01299,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,196495,1,1,52,164,52,52,52,0,164,164,164,0,1099.264612,10.17837604,196495,0,196495,196495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.08918802,5.08918802,52,164,89.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,134,52,164,20,0,0,0,0,0,0,1,52,1,164,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,84,2,0,12,0,6,6,6,0,0,0,0,0,142857.1429,23809.52381,84,0,84,84,84,84,0,84,84,0,0,0,0,0,0,0,0,0,40,0,23809.52381,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,216,2,2,102,224,51,51,51,0,112,112,112,0,1509259.259,18518.51852,72,40.70626487,119,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,9259.259259,9259.259259,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,198425,1,1,54,179,54,54,54,0,179,179,179,0,1174.247197,10.07937508,198425,0,198425,198425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,5.039687539,5.039687539,54,179,95.66666667,72.16878365,5208.333333,0,0,0,0,0,0,0,0,1,143.5,54,179,32,0,0,0,0,0,0,1,54,1,179,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5357744,3,1,0,0,0,0,0,0,0,0,0,0,0,0.74658289,1785914.667,3092680.071,5357034,124,5357744,2678872,3787493.023,5357034,710,0,0,0,0,0,0,0,0,0,104,40,0.559937168,0.186645723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
88,593,7,4,484,414,233,0,69.14285714,111.9678951,207,0,103.5,119.5115057,1514333.895,18549.74705,59.3,109.9111257,353,1,593,98.83333333,187.1271404,477,1,458,152.6666667,219.6823464,405,4,0,0,0,0,164,104,11804.38449,6745.362563,0,233,74.83333333,107.5274454,11562.15152,0,0,0,1,0,0,0,0,0,81.63636364,69.14285714,103.5,164,0,0,0,0,0,0,7,484,4,414,8192,2053,5,20,0,0,0,0,0,0,0,0,BENIGN
80,5836973,3,1,0,0,0,0,0,0,0,0,0,0,0,0.685286706,1945657.667,3369219.309,5836097,122,5836973,2918486.5,4126124.339,5836097,876,0,0,0,0,0,0,0,0,0,104,40,0.513965029,0.171321676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
123,65997308,4,4,192,192,48,48,48,0,48,48,48,0,5.818419139,0.121217065,9428186.857,24900000,66000000,3,66000000,22000000,38100000,66000000,3,66000000,22000000,38100000,66000000,3,0,0,0,0,64,64,0.060608533,0.060608533,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,64,0,0,0,0,0,0,4,192,4,192,-1,-1,3,0,247,0,247,247,66000000,0,66000000,66000000,BENIGN
53,157,2,2,74,154,37,37,37,0,77,77,77,0,1452229.299,25477.70701,52.33333333,84.58329228,150,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,12738.8535,12738.8535,37,77,53,21.9089023,480,0,0,0,0,0,0,0,0,1,66.25,37,77,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5895756,3,1,0,0,0,0,0,0,0,0,0,0,0,0.678454129,1965252,3403155.961,5894878,94,5895756,2947878,4167687.368,5894878,878,0,0,0,0,0,0,0,0,0,104,40,0.508840597,0.169613532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
443,111825528,20,18,1918,4116,798,0,95.9,230.7942579,1460,0,228.6666667,474.0187388,53.95905665,0.339815073,3022311.568,4603753.541,10000000,54,112000000,5883694.789,5001790.379,10000000,731,112000000,6575907.118,4851752.818,10100000,203,0,0,0,0,412,504,0.178850039,0.160965035,0,1460,154.7179487,363.5862273,132194.9447,0,0,0,1,0,0,0,0,0,158.7894737,95.9,228.6666667,412,0,0,0,0,0,0,20,1918,18,4116,8192,66,19,20,164220.2727,427443.2985,1453010,34961,9998525.273,43484.07486,10000000,9867419,BENIGN
389,141,2,2,414,326,207,207,207,0,163,163,163,0,5248226.95,28368.79433,47,77.94228634,137,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,14184.39716,14184.39716,163,207,189.4,24.09979253,580.8,0,0,0,0,0,0,0,0,1,236.75,207,163,40,0,0,0,0,0,0,2,414,2,326,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5136848,3,1,0,0,0,0,0,0,0,0,0,0,0,0.778687631,1712282.667,2965026.203,5136000,103,5136848,2568424,3631100.802,5136000,848,0,0,0,0,0,0,0,0,0,104,40,0.584015723,0.194671908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
53,179,2,2,162,262,81,81,81,0,131,131,131,0,2368715.084,22346.36872,59.66666667,62.68439466,127,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,64,64,11173.18436,11173.18436,81,131,101,27.38612788,750,0,0,0,0,0,0,0,0,1,126.25,81,131,64,0,0,0,0,0,0,2,162,2,262,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,90,2,0,12,0,6,6,6,0,0,0,0,0,133333.3333,22222.22222,90,0,90,90,90,90,0,90,90,0,0,0,0,0,0,0,0,0,40,0,22222.22222,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,881,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,31541,1,1,46,128,46,46,46,0,128,128,128,0,5516.629149,63.40953045,31541,0,31541,31541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,31.70476523,31.70476523,46,128,73.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,110,46,128,32,0,0,0,0,0,0,1,46,1,128,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,23590,1,1,45,90,45,45,45,0,90,90,90,0,5722.763883,84.78168716,23590,0,23590,23590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.39084358,42.39084358,45,90,60,25.98076211,675,0,0,0,0,0,0,0,0,1,90,45,90,20,0,0,0,0,0,0,1,45,1,90,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
